short_title,word,n,total
Richard III,hereford,2,11421
Richard III,here’s,1,11421
Richard III,he’ll,3,11421
Richard III,he’s,3,11421
Richard III,hid,1,11421
Richard III,hidden,1,11421
Richard III,hide,6,11421
Richard III,hideous,1,11421
Richard III,hid’st,1,11421
Richard III,hie,5,11421
Richard III,hies,1,11421
Richard III,highly,1,11421
Richard III,highness,8,11421
Richard III,hilts,1,11421
Richard III,hind,1,11421
Richard III,hinder,1,11421
Richard III,hire,1,11421
Richard III,hired,1,11421
Richard III,history,1,11421
Richard III,hit,1,11421
Richard III,hitherto,1,11421
Richard III,ho,1,11421
Richard III,hog,1,11421
Richard III,hoised,1,11421
Richard III,holborn,1,11421
Richard III,hold,11,11421
Richard III,holds,3,11421
Richard III,hole,1,11421
Richard III,holes,3,11421
Richard III,hollow,2,11421
Richard III,holp,1,11421
Richard III,holp’st,1,11421
Richard III,holy,22,11421
Richard III,home,5,11421
Richard III,homicide,3,11421
Richard III,honest,2,11421
Richard III,honesty,1,11421
Richard III,honey,1,11421
Richard III,honour,13,11421
Richard III,honourable,2,11421
Richard III,honours,1,11421
Richard III,honour’s,1,11421
Richard III,hope,17,11421
Richard III,hopeful,1,11421
Richard III,hopes,3,11421
Richard III,hoping,1,11421
Richard III,horse,19,11421
Richard III,horses,1,11421
Richard III,hostile,1,11421
Richard III,hot,3,11421
Richard III,hound,1,11421
Richard III,hour,11,11421
Richard III,hours,11,11421
Richard III,hour’s,1,11421
Richard III,house,14,11421
Richard III,hover,2,11421
Richard III,hower,1,11421
Richard III,howled,1,11421
Richard III,hoyday,1,11421
Richard III,hugged,1,11421
Richard III,hull,1,11421
Richard III,humble,4,11421
Richard III,humbly,5,11421
Richard III,humility,2,11421
Richard III,humour,5,11421
Richard III,humphrey,1,11421
Richard III,hung,2,11421
Richard III,hungry,1,11421
Richard III,hunt,2,11421
Richard III,hurl,3,11421
Richard III,hurled,2,11421
Richard III,husband,22,11421
Richard III,husband’s,1,11421
Richard III,ice,1,11421
Richard III,icy,1,11421
Richard III,idea,1,11421
Richard III,idle,4,11421
Richard III,ifs,1,11421
Richard III,ignoble,2,11421
Richard III,ignorance,1,11421
Richard III,ill,10,11421
Richard III,image,1,11421
Richard III,images,1,11421
Richard III,imaginations,1,11421
Richard III,imagine,3,11421
Richard III,immaculate,1,11421
Richard III,immured,1,11421
Richard III,impart,2,11421
Richard III,impatience,2,11421
Richard III,impeachments,1,11421
Richard III,impediment,1,11421
Richard III,imperial,2,11421
Richard III,importing,1,11421
Richard III,importune,1,11421
Richard III,impose,1,11421
Richard III,imposition,1,11421
Richard III,impotent,1,11421
Richard III,impression,1,11421
Richard III,imprison,1,11421
Richard III,imprisoned,1,11421
Richard III,imprisonment,4,11421
Richard III,impure,1,11421
Richard III,incapable,1,11421
Richard III,incense,2,11421
Richard III,incensed,2,11421
Richard III,inclination,1,11421
Richard III,includes,1,11421
Richard III,including,1,11421
Richard III,inclusive,1,11421
Richard III,increase,3,11421
Richard III,increaseth,1,11421
Richard III,incur,1,11421
Richard III,index,2,11421
Richard III,indictment,1,11421
Richard III,indignation,1,11421
Richard III,indirect,2,11421
Richard III,indirectly,1,11421
Richard III,inducement,1,11421
Richard III,induction,1,11421
Richard III,inductions,1,11421
Richard III,inestimable,1,11421
Richard III,infamy,2,11421
Richard III,infancy,1,11421
Richard III,infant,2,11421
Richard III,infants,1,11421
Richard III,infect,1,11421
Richard III,infected,1,11421
Richard III,infection,1,11421
Richard III,infer,3,11421
Richard III,inferred,2,11421
Richard III,infidels,1,11421
Richard III,infringe,1,11421
Richard III,ingenious,1,11421
Richard III,inhabit,1,11421
Richard III,inheritor,1,11421
Richard III,inhuman,1,11421
Richard III,iniquity,1,11421
Richard III,injured,1,11421
Richard III,injury,2,11421
Richard III,injustice,1,11421
Richard III,ink,3,11421
Richard III,innocence,1,11421
Richard III,innocent,5,11421
Richard III,innocents,1,11421
Richard III,inquire,1,11421
Richard III,insatiate,2,11421
Richard III,insinuate,1,11421
Richard III,insinuating,1,11421
Richard III,inspire,1,11421
Richard III,instalment,1,11421
Richard III,instance,1,11421
Richard III,instigation,1,11421
Richard III,instinct,1,11421
Richard III,insulting,1,11421
Richard III,intelligence,2,11421
Richard III,intelligencer,1,11421
Richard III,intend,6,11421
Richard III,intending,1,11421
Richard III,intent,4,11421
Richard III,inter,1,11421
Richard III,intercepted,1,11421
Richard III,intercepts,1,11421
Richard III,interchange,2,11421
Richard III,interior,1,11421
Richard III,interred,2,11421
Richard III,interruption,1,11421
Richard III,intestate,1,11421
Richard III,inviolable,1,11421
Richard III,invocate,1,11421
Richard III,ireland,1,11421
Richard III,iron,1,11421
Richard III,irons,1,11421
Richard III,isle,4,11421
Richard III,issue,8,11421
Richard III,issued,1,11421
Richard III,is’t,2,11421
Richard III,it’s,2,11421
Richard III,iwis,1,11421
Richard III,i’ll,52,11421
Richard III,jack,3,11421
Richard III,jacks,1,11421
Richard III,james,2,11421
Richard III,jealous,3,11421
Richard III,jest,4,11421
Richard III,jesu,2,11421
Richard III,jewels,1,11421
Richard III,jockey,1,11421
Richard III,jocund,2,11421
Richard III,john,4,11421
Richard III,join,3,11421
Richard III,joined,1,11421
Richard III,jolly,1,11421
Richard III,jot,1,11421
Richard III,journeys,1,11421
Richard III,jove’s,1,11421
Richard III,joy,9,11421
Richard III,joyful,4,11421
Richard III,joyfully,1,11421
Richard III,joyless,1,11421
Richard III,joys,5,11421
Richard III,judge,3,11421
Richard III,judgement,3,11421
Richard III,julius,2,11421
Richard III,jumpeth,1,11421
Richard III,justice,3,11421
Richard III,justices,1,11421
Richard III,jut,1,11421
Richard III,keen,1,11421
Richard III,keeper,6,11421
Richard III,keeping,1,11421
Richard III,keep’st,1,11421
Richard III,kennel,1,11421
Richard III,kent,1,11421
Richard III,key,1,11421
Richard III,keys,1,11421
Richard III,kill,16,11421
Richard III,killed,11,11421
Richard III,killed’st,1,11421
Richard III,killing,2,11421
Richard III,kindly,3,11421
Richard III,kindness,5,11421
Richard III,kindred,8,11421
Richard III,king,109,11421
Richard III,kingdom,9,11421
Richard III,kingdom’s,1,11421
Richard III,kingly,3,11421
Richard III,kings,5,11421
Richard III,king’s,5,11421
Richard III,kinsman,1,11421
Richard III,kiss,5,11421
Richard III,kissed,2,11421
Richard III,kissing,2,11421
Richard III,kites,1,11421
Richard III,knave,1,11421
Richard III,knee,2,11421
Richard III,kneeled,1,11421
Richard III,kneels,4,11421
Richard III,knees,2,11421
Richard III,knife,2,11421
Richard III,knightly,1,11421
Richard III,knit,1,11421
Richard III,knocking,1,11421
Richard III,knocks,3,11421
Richard III,knot,3,11421
Richard III,knowest,1,11421
Richard III,knowledge,1,11421
Richard III,know’st,6,11421
Richard III,labour,2,11421
Richard III,lace,1,11421
Richard III,lack,1,11421
Richard III,lackey,1,11421
Richard III,ladies,1,11421
Richard III,lads,1,11421
Richard III,lady,14,11421
Richard III,lady’s,1,11421
Richard III,lag,1,11421
Richard III,laid,5,11421
Richard III,lambs,3,11421
Richard III,lamely,1,11421
Richard III,lament,4,11421
Richard III,lamentation,3,11421
Richard III,lamentations,1,11421
Richard III,lamenting,1,11421
Richard III,lancaster,7,11421
Richard III,lance,1,11421
Richard III,lanced,1,11421
Richard III,land,12,11421
Richard III,landed,1,11421
Richard III,lands,2,11421
Richard III,land’s,2,11421
Richard III,lap,2,11421
Richard III,lark,1,11421
Richard III,lascivious,1,11421
Richard III,lash,1,11421
Richard III,lasting,1,11421
Richard III,late,5,11421
Richard III,laugh,1,11421
Richard III,law,11,11421
Richard III,lawful,4,11421
Richard III,lawless,1,11421
Richard III,lay,12,11421
Richard III,lays,1,11421
Richard III,lead,6,11421
Richard III,leaden,3,11421
Richard III,leader,1,11421
Richard III,leading,1,11421
Richard III,leads,3,11421
Richard III,league,3,11421
Richard III,learn,9,11421
Richard III,learned,2,11421
Richard III,leave,21,11421
Richard III,leaves,2,11421
Richard III,leaving,1,11421
Richard III,led,3,11421
Richard III,left,7,11421
Richard III,legion,1,11421
Richard III,legs,1,11421
Richard III,leicester,2,11421
Richard III,leisure,6,11421
Richard III,leisurely,1,11421
Richard III,lend,4,11421
Richard III,length,1,11421
Richard III,lengthened,2,11421
Richard III,lengthens,1,11421
Richard III,lent,2,11421
Richard III,lessened,1,11421
Richard III,lesser,1,11421
Richard III,lessoned,1,11421
Richard III,lethe,1,11421
Richard III,letter,3,11421
Richard III,letters,2,11421
Richard III,let’s,4,11421
Richard III,level,1,11421
Richard III,levied,1,11421
Richard III,levy,1,11421
Richard III,lewd,2,11421
Richard III,libels,1,11421
Richard III,liberal,1,11421
Richard III,liberty,5,11421
Richard III,lie,7,11421
Richard III,liege,9,11421
Richard III,lies,3,11421
Richard III,liest,2,11421
Richard III,lieutenant,3,11421
Richard III,life,30,11421
Richard III,life’s,1,11421
Richard III,light,5,11421
Richard III,lighted,1,11421
Richard III,lighter,1,11421
Richard III,lightly,3,11421
Richard III,lightning,1,11421
Richard III,lights,1,11421
Richard III,likelihood,2,11421
Richard III,likes,2,11421
Richard III,likewise,1,11421
Richard III,limbs,1,11421
Richard III,limit,3,11421
Richard III,lineal,2,11421
Richard III,lineaments,2,11421
Richard III,lines,1,11421
Richard III,lip,3,11421
Richard III,lips,2,11421
Richard III,liquid,1,11421
Richard III,live,40,11421
Richard III,lived,5,11421
Richard III,livelihood,1,11421
Richard III,livered,1,11421
Richard III,livery,1,11421
Richard III,lives,17,11421
Richard III,living,5,11421
Richard III,liv’st,1,11421
Richard III,lo,5,11421
Richard III,load,4,11421
Richard III,loan,1,11421
Richard III,loath,3,11421
Richard III,loathed,2,11421
Richard III,loathes,1,11421
Richard III,lodged,1,11421
Richard III,loins,1,11421
Richard III,lolling,1,11421
Richard III,london,5,11421
Richard III,longs,1,11421
Richard III,looked,9,11421
Richard III,looker,1,11421
Richard III,loose,1,11421
Richard III,lord,222,11421
Richard III,lordly,1,11421
Richard III,lords,20,11421
Richard III,lordship,10,11421
Richard III,lordship’s,1,11421
Richard III,lord’s,2,11421
Richard III,lose,5,11421
Richard III,loss,11,11421
Richard III,lost,8,11421
Richard III,lour,1,11421
Richard III,loured,1,11421
Richard III,love,65,11421
Richard III,loved,1,11421
Richard III,lovelier,1,11421
Richard III,lovell,9,11421
Richard III,lovely,1,11421
Richard III,lover,1,11421
Richard III,loves,9,11421
Richard III,loveth,1,11421
Richard III,love’s,2,11421
Richard III,loving,10,11421
Richard III,low,2,11421
Richard III,lower,1,11421
Richard III,lowly,1,11421
Richard III,loyal,2,11421
Richard III,loyalty,1,11421
Richard III,luck,1,11421
Richard III,lucy,2,11421
Richard III,ludlow,3,11421
Richard III,lump,1,11421
Richard III,lunatic,1,11421
Richard III,lurked,1,11421
Richard III,lust,1,11421
Richard III,lusted,1,11421
Richard III,lute,1,11421
Richard III,luxury,1,11421
Richard III,mad,3,11421
Richard III,madam,27,11421
Richard III,mad’st,3,11421
Richard III,magician,1,11421
Richard III,maid,1,11421
Richard III,maid’s,1,11421
Richard III,main,2,11421
Richard III,maintain,1,11421
Richard III,majestical,1,11421
Richard III,majesty,16,11421
Richard III,makes,16,11421
Richard III,mak’st,1,11421
Richard III,malapert,1,11421
Richard III,malice,2,11421
Richard III,malignant,1,11421
Richard III,malmsey,2,11421
Richard III,manhood,1,11421
Richard III,manly,1,11421
Richard III,manner,2,11421
Richard III,manners,2,11421
Richard III,man’s,3,11421
Richard III,map,1,11421
Richard III,march,7,11421
Richard III,marched,1,11421
Richard III,marches,1,11421
Richard III,marching,1,11421
Richard III,margaret,11,11421
Richard III,margaret’s,4,11421
Richard III,mark,2,11421
Richard III,marked,3,11421
Richard III,market,1,11421
Richard III,marks,1,11421
Richard III,marquess,7,11421
Richard III,marred,1,11421
Richard III,marriage,2,11421
Richard III,married,1,11421
Richard III,marry,16,11421
Richard III,marrying,1,11421
Richard III,marsh,1,11421
Richard III,marvel,2,11421
Richard III,marvellous,2,11421
Richard III,massacre,2,11421
Richard III,mast,1,11421
Richard III,master,4,11421
Richard III,masters,2,11421
Richard III,master’s,3,11421
Richard III,match,2,11421
Richard III,matched,2,11421
Richard III,mates,1,11421
Richard III,matter,5,11421
Richard III,mayor,17,11421
Richard III,mayst,3,11421
Richard III,meaner,1,11421
Richard III,meaning,4,11421
Richard III,meanings,2,11421
Richard III,meanly,1,11421
Richard III,means,10,11421
Richard III,meant,2,11421
Richard III,meantime,4,11421
Richard III,mean’st,1,11421
Richard III,measures,1,11421
Richard III,meddle,1,11421
Richard III,meditating,1,11421
Richard III,meditation,3,11421
Richard III,meed,3,11421
Richard III,meekness,1,11421
Richard III,meet,10,11421
Richard III,meetings,1,11421
Richard III,meets,1,11421
Richard III,meet’st,1,11421
Richard III,melancholy,5,11421
Richard III,mell,1,11421
Richard III,mellow,1,11421
Richard III,mellowed,1,11421
Richard III,melted,1,11421
Richard III,menace,1,11421
Richard III,men’s,4,11421
Richard III,merciless,1,11421
Richard III,mercury,2,11421
Richard III,mercy,6,11421
Richard III,mere,1,11421
Richard III,merry,2,11421
Richard III,messenger,8,11421
Richard III,met,5,11421
Richard III,metal,2,11421
Richard III,methinks,3,11421
Richard III,method,1,11421
Richard III,methought,6,11421
Richard III,methoughts,3,11421
Richard III,mettle,1,11421
Richard III,met’st,1,11421
Richard III,mewed,3,11421
Richard III,mid,1,11421
Richard III,middle,1,11421
Richard III,midnight,1,11421
Richard III,midst,1,11421
Richard III,mightily,1,11421
Richard III,mighty,15,11421
Richard III,mild,5,11421
Richard III,mildness,1,11421
Richard III,mile,1,11421
Richard III,miles,1,11421
Richard III,milford,1,11421
Richard III,milksop,1,11421
Richard III,millstones,2,11421
Richard III,mind,17,11421
Richard III,minds,2,11421
Richard III,mine,41,11421
Richard III,minister,2,11421
Richard III,ministers,2,11421
Richard III,minority,1,11421
Richard III,mirrors,1,11421
Richard III,miscarried,1,11421
Richard III,miscarry,1,11421
Richard III,mischance,1,11421
Richard III,mischiefs,1,11421
Richard III,misconster,1,11421
Richard III,misdeeds,1,11421
Richard III,misdoubt,1,11421
Richard III,miserable,5,11421
Richard III,miseries,2,11421
Richard III,misery,1,11421
Richard III,misplaced,1,11421
Richard III,misshapen,1,11421
Richard III,mistake,3,11421
Richard III,mista’en,1,11421
Richard III,mistress,4,11421
Richard III,mistrust,3,11421
Richard III,mistrusting,1,11421
Richard III,misused,2,11421
Richard III,mitigate,1,11421
Richard III,moan,4,11421
Richard III,mock,2,11421
Richard III,mocked,2,11421
Richard III,mockery,1,11421
Richard III,mocks,1,11421
Richard III,model,1,11421
Richard III,moiety,2,11421
Richard III,moment,1,11421
Richard III,momentary,1,11421
Richard III,monarchy,2,11421
Richard III,monastery,1,11421
Richard III,monstrous,3,11421
Richard III,month,1,11421
Richard III,months,2,11421
Richard III,monuments,1,11421
Richard III,mood,1,11421
Richard III,moody,1,11421
Richard III,moon,1,11421
Richard III,moralize,1,11421
Richard III,morn,2,11421
Richard III,morning,6,11421
Richard III,morrow,9,11421
Richard III,morrows,1,11421
Richard III,mortal,8,11421
Richard III,morton,2,11421
Richard III,mother,41,11421
Richard III,mothers,1,11421
Richard III,mother’s,7,11421
Richard III,mount,1,11421
Richard III,mounting,1,11421
Richard III,mourn,2,11421
Richard III,mourner,3,11421
Richard III,mouth,2,11421
Richard III,mouths,1,11421
Richard III,movables,2,11421
Richard III,move,5,11421
Richard III,moved,3,11421
Richard III,multitude,1,11421
Richard III,mum,1,11421
Richard III,murder,11,11421
Richard III,murdered,3,11421
Richard III,murderer,4,11421
Richard III,murderers,3,11421
Richard III,murderous,1,11421
Richard III,murd’ring,1,11421
Richard III,murd’rous,3,11421
Richard III,muse,1,11421
Richard III,music,1,11421
Richard III,muster,3,11421
Richard III,mute,1,11421
Richard III,mutinies,1,11421
Richard III,mutual,1,11421
Richard III,nails,2,11421
Richard III,naked,3,11421
Richard III,names,1,11421
Richard III,nap,1,11421
Richard III,nativity,1,11421
Richard III,natural,1,11421
Richard III,nature,6,11421
Richard III,naught,4,11421
Richard III,navy,2,11421
Richard III,nay,12,11421
Richard III,nearer,2,11421
Richard III,nearest,2,11421
Richard III,necessity,1,11421
Richard III,neck,2,11421
Richard III,ned,1,11421
Richard III,needful,1,11421
Richard III,needless,1,11421
Richard III,need’st,1,11421
Richard III,neglect,1,11421
Richard III,neighbour,2,11421
Richard III,neighbours,1,11421
Richard III,neighbour’s,1,11421
Richard III,nephews,1,11421
Richard III,nest,2,11421
Richard III,news,28,11421
Richard III,ne’er,2,11421
Richard III,nice,1,11421
Richard III,niece,1,11421
Richard III,night,23,11421
Richard III,nights,1,11421
Richard III,nimbly,1,11421
Richard III,nobility,2,11421
Richard III,noble,36,11421
Richard III,nobleness,1,11421
Richard III,nobles,2,11421
Richard III,nod,1,11421
Richard III,nods,1,11421
Richard III,noise,3,11421
Richard III,nomination,1,11421
Richard III,nonage,1,11421
Richard III,noontide,1,11421
Richard III,norfolk,17,11421
Richard III,north,3,11421
Richard III,northampton,1,11421
Richard III,northumberland,3,11421
Richard III,note,1,11421
Richard III,noted,1,11421
Richard III,notice,1,11421
Richard III,notwithstanding,1,11421
Richard III,novice,1,11421
Richard III,numb,1,11421
Richard III,nuns,1,11421
Richard III,nurse,4,11421
Richard III,nymph,1,11421
Richard III,oath,4,11421
Richard III,obdurate,2,11421
Richard III,obedience,1,11421
Richard III,obedient,2,11421
Richard III,obey,2,11421
Richard III,obeyed,1,11421
Richard III,object,1,11421
Richard III,oblivion,1,11421
Richard III,obsequiously,1,11421
Richard III,obstacles,2,11421
Richard III,obstinate,1,11421
Richard III,occasion,2,11421
Richard III,ocean,1,11421
Richard III,odd,2,11421
Richard III,odds,1,11421
Richard III,offence,3,11421
Richard III,offend,1,11421
Richard III,offended,4,11421
Richard III,offenders,1,11421
Richard III,offered,1,11421
Richard III,offers,1,11421
Richard III,office,2,11421
Richard III,officers,2,11421
Richard III,offices,1,11421
Richard III,offspring,1,11421
Richard III,oft,3,11421
Richard III,ominous,2,11421
Richard III,omitted,1,11421
Richard III,on’t,1,11421
Richard III,opinion,2,11421
Richard III,opposite,4,11421
Richard III,opprobriously,1,11421
Richard III,oracle,1,11421
Richard III,oration,2,11421
Richard III,orator,1,11421
Richard III,orators,2,11421
Richard III,oratory,2,11421
Richard III,ordinance,2,11421
Richard III,orient,1,11421
Richard III,ornaments,1,11421
Richard III,orphans,2,11421
Richard III,other’s,4,11421
Richard III,outgrown,1,11421
Richard III,outlive,1,11421
Richard III,outrage,2,11421
Richard III,outstrip,1,11421
Richard III,outward,4,11421
Richard III,overboard,1,11421
Richard III,overgo,1,11421
Richard III,overmuch,1,11421
Richard III,overta’en,1,11421
Richard III,overweening,1,11421
Richard III,owed,1,11421
Richard III,owls,1,11421
Richard III,ow’st,1,11421
Richard III,oxford,6,11421
Richard III,o’clock,6,11421
Richard III,o’er,5,11421
Richard III,o’ercast,1,11421
Richard III,o’erlook,1,11421
Richard III,o’erpast,2,11421
Richard III,o’errule,1,11421
Richard III,o’ershade,1,11421
Richard III,paced,2,11421
Richard III,pack,2,11421
Richard III,packed,1,11421
Richard III,packing,1,11421
Richard III,page,2,11421
Richard III,pageant,1,11421
Richard III,pain,4,11421
Richard III,pains,3,11421
Richard III,painted,2,11421
Richard III,pair,1,11421
Richard III,pale,5,11421
Richard III,palpable,1,11421
Richard III,paltry,1,11421
Richard III,pamper,1,11421
Richard III,panting,1,11421
Richard III,paper,5,11421
Richard III,parcelled,1,11421
Richard III,pardon,11,11421
Richard III,parents,1,11421
Richard III,paris,1,11421
Richard III,parlous,2,11421
Richard III,partake,1,11421
Richard III,partly,2,11421
Richard III,party,4,11421
Richard III,pass,5,11421
Richard III,passed,2,11421
Richard III,passing,1,11421
Richard III,passionate,1,11421
Richard III,past,3,11421
Richard III,path,2,11421
Richard III,patience,6,11421
Richard III,patient,5,11421
Richard III,patiently,1,11421
Richard III,pattern,1,11421
Richard III,paul,5,11421
Richard III,paul’s,2,11421
Richard III,pause,3,11421
Richard III,pawned,2,11421
Richard III,pay,1,11421
Richard III,pays,1,11421
Richard III,peace,29,11421
Richard III,pearl,2,11421
Richard III,peasants,1,11421
Richard III,pedler,1,11421
Richard III,peers,7,11421
Richard III,peevish,4,11421
Richard III,peise,1,11421
Richard III,pell,1,11421
Richard III,pembroke,3,11421
Richard III,penetrable,1,11421
Richard III,penitent,1,11421
Richard III,penker,1,11421
Richard III,pent,3,11421
Richard III,people,1,11421
Richard III,perceive,2,11421
Richard III,perch,1,11421
Richard III,perfect,2,11421
Richard III,perfection,2,11421
Richard III,perforce,3,11421
Richard III,perform,1,11421
Richard III,performed,1,11421
Richard III,peril,3,11421
Richard III,period,2,11421
Richard III,perish,1,11421
Richard III,perjured,1,11421
Richard III,perjury,3,11421
Richard III,perpetual,3,11421
Richard III,person,6,11421
Richard III,persons,1,11421
Richard III,person’s,1,11421
Richard III,persuade,1,11421
Richard III,persuading,1,11421
Richard III,perturbations,1,11421
Richard III,petitioner,1,11421
Richard III,petty,1,11421
Richard III,pew,1,11421
Richard III,physicians,1,11421
Richard III,piece,2,11421
Richard III,pieces,3,11421
Richard III,pierce,2,11421
Richard III,pilate,1,11421
Richard III,pilled,1,11421
Richard III,pillow,1,11421
Richard III,piping,1,11421
Richard III,pirates,1,11421
Richard III,pitch,3,11421
Richard III,pitchers,1,11421
Richard III,piteous,3,11421
Richard III,pitied,1,11421
Richard III,pities,1,11421
Richard III,pitiful,1,11421
Richard III,pity,9,11421
Richard III,plague,2,11421
Richard III,plagued,1,11421
Richard III,plain,6,11421
Richard III,plainest,1,11421
Richard III,plainly,2,11421
Richard III,planets,1,11421
Richard III,plant,2,11421
Richard III,plantagenet,8,11421
Richard III,plantagenets,1,11421
Richard III,plants,2,11421
Richard III,play,6,11421
Richard III,playfellow,1,11421
Richard III,plead,5,11421
Richard III,pleaseth,3,11421
Richard III,pleasing,4,11421
Richard III,pleasure,5,11421
Richard III,pleasures,2,11421
Richard III,plenteous,1,11421
Richard III,plenty,1,11421
Richard III,plots,2,11421
Richard III,plotted,1,11421
Richard III,pluck,2,11421
Richard III,plucked,3,11421
Richard III,plucks,1,11421
Richard III,poets,1,11421
Richard III,poison,4,11421
Richard III,poisonous,1,11421
Richard III,politic,1,11421
Richard III,pomfret,10,11421
Richard III,pomp,1,11421
Richard III,poor,33,11421
Richard III,positively,1,11421
Richard III,possess,2,11421
Richard III,possessed,1,11421
Richard III,post,7,11421
Richard III,posterity,1,11421
Richard III,pour,2,11421
Richard III,poverty,1,11421
Richard III,power,14,11421
Richard III,powerful,1,11421
Richard III,praise,1,11421
Richard III,praised,1,11421
Richard III,prate,1,11421
Richard III,prating,1,11421
Richard III,pray,11,11421
Richard III,prayer,5,11421
Richard III,prayers,5,11421
Richard III,praying,2,11421
Richard III,prays,1,11421
Richard III,precedent,1,11421
Richard III,precious,3,11421
Richard III,prefer,1,11421
Richard III,preferments,1,11421
Richard III,prelate,1,11421
Richard III,prepare,3,11421
Richard III,preposterous,1,11421
Richard III,presence,9,11421
Richard III,presentation,1,11421
Richard III,presently,4,11421
Richard III,preservation,1,11421
Richard III,preserve,1,11421
Richard III,preserved,1,11421
Richard III,presume,1,11421
Richard III,prettily,1,11421
Richard III,pretty,5,11421
Richard III,prevail,2,11421
Richard III,prevailed,2,11421
Richard III,prevent,1,11421
Richard III,prevented,3,11421
Richard III,prey,5,11421
Richard III,preys,1,11421
Richard III,pride,1,11421
Richard III,priest,5,11421
Richard III,prime,4,11421
Richard III,prince,33,11421
Richard III,princely,15,11421
Richard III,princes,11,11421
Richard III,princess,2,11421
Richard III,prince’s,1,11421
Richard III,prison,1,11421
Richard III,prisoner,1,11421
Richard III,prisoners,2,11421
Richard III,prithee,6,11421
Richard III,private,1,11421
Richard III,privilege,2,11421
Richard III,privy,1,11421
Richard III,prize,1,11421
Richard III,proceed,2,11421
Richard III,proceeded,1,11421
Richard III,proceeding,1,11421
Richard III,proceedings,1,11421
Richard III,proceeds,1,11421
Richard III,process,2,11421
Richard III,proclaim,1,11421
Richard III,proclaimed,1,11421
Richard III,proclamation,1,11421
Richard III,prodigality,1,11421
Richard III,prodigious,1,11421
Richard III,profaned,2,11421
Richard III,proffered,2,11421
Richard III,prolonged,1,11421
Richard III,promise,6,11421
Richard III,promised,2,11421
Richard III,promotions,2,11421
Richard III,prompts,1,11421
Richard III,pronounced,2,11421
Richard III,proof,2,11421
Richard III,proper,2,11421
Richard III,prophecies,2,11421
Richard III,prophecy,1,11421
Richard III,prophesied,2,11421
Richard III,prophesy,3,11421
Richard III,prophet,2,11421
Richard III,prophetess,2,11421
Richard III,proportion,3,11421
Richard III,proposed,1,11421
Richard III,props,1,11421
Richard III,prosper,2,11421
Richard III,prosperity,1,11421
Richard III,prosperous,1,11421
Richard III,protect,2,11421
Richard III,protector,5,11421
Richard III,protector’s,1,11421
Richard III,protest,3,11421
Richard III,proud,8,11421
Richard III,proudest,1,11421
Richard III,proudly,1,11421
Richard III,prove,9,11421
Richard III,proved,1,11421
Richard III,provided,2,11421
Richard III,provoke,1,11421
Richard III,provoked,5,11421
Richard III,provokes,1,11421
Richard III,pry,1,11421
Richard III,publicly,1,11421
Richard III,puissance,1,11421
Richard III,puissant,1,11421
Richard III,punched,1,11421
Richard III,punish,1,11421
Richard III,punishment,1,11421
Richard III,purchase,3,11421
Richard III,pure,1,11421
Richard III,purged,1,11421
Richard III,purple,1,11421
Richard III,purpose,5,11421
Richard III,purse,5,11421
Richard III,pursues,1,11421
Richard III,pursuit,1,11421
Richard III,pursuivant,3,11421
Richard III,quake,2,11421
Richard III,quarrel,4,11421
Richard III,quartered,1,11421
Richard III,queen,46,11421
Richard III,queens,2,11421
Richard III,queen’s,6,11421
Richard III,quest,1,11421
Richard III,quick,6,11421
Richard III,quicken,2,11421
Richard III,quickly,1,11421
Richard III,quiet,7,11421
Richard III,quit,2,11421
Richard III,quits,1,11421
Richard III,quoth,7,11421
Richard III,race,1,11421
Richard III,rag,1,11421
Richard III,rage,4,11421
Richard III,ragged,1,11421
Richard III,raging,1,11421
Richard III,rags,1,11421
Richard III,rail,1,11421
Richard III,rain,1,11421
Richard III,raised,2,11421
Richard III,rancorous,1,11421
Richard III,rancour,2,11421
Richard III,rankle,1,11421
Richard III,ransom,1,11421
Richard III,rascals,1,11421
Richard III,rash,1,11421
Richard III,rashly,2,11421
Richard III,rashness,1,11421
Richard III,ratcliffe,29,11421
Richard III,rats,1,11421
Richard III,ravish,1,11421
Richard III,raw,1,11421
Richard III,raze,1,11421
Richard III,razed,1,11421
Richard III,reach,2,11421
Richard III,reaching,1,11421
Richard III,read,1,11421
Richard III,readiest,1,11421
Richard III,readiness,1,11421
Richard III,reads,2,11421
Richard III,ready,6,11421
Richard III,realm,1,11421
Richard III,reap,2,11421
Richard III,reared,1,11421
Richard III,reason,6,11421
Richard III,reasonable,1,11421
Richard III,reasons,6,11421
Richard III,rebel,1,11421
Richard III,rebels,4,11421
Richard III,receive,2,11421
Richard III,recomforture,1,11421
Richard III,reconcile,1,11421
Richard III,reconciled,1,11421
Richard III,record,4,11421
Richard III,recorded,1,11421
Richard III,recorder,1,11421
Richard III,recourse,1,11421
Richard III,recover,1,11421
Richard III,recreation,1,11421
Richard III,recure,1,11421
Richard III,red,4,11421
Richard III,redeem,1,11421
Richard III,redeemer,2,11421
Richard III,redemption,1,11421
Richard III,redoubted,1,11421
Richard III,reduce,2,11421
Richard III,reeling,1,11421
Richard III,reenters,1,11421
Richard III,reflecting,1,11421
Richard III,reft,1,11421
Richard III,refuse,2,11421
Richard III,regiment,4,11421
Richard III,registered,1,11421
Richard III,reign,3,11421
Richard III,reigns,2,11421
Richard III,rein,1,11421
Richard III,rejoice,1,11421
Richard III,relent,3,11421
